id,date_of_journey,mobile_number,adult_count,child_count,proceed_status,created_at,updated_at,fktrain_number,fksource_code,fkdestination_code,fkboarding_at,fkcoach_type,fkreservation_type,pnr,pnr_status,fkpassengerdata,fkpassengerdata_rac,seat_sequence_number,seat_status,current_seat_status,updated_seat_status,createdat,updatedat,coach,berth,fk_seatsondate_sl,seat_number,seat_status_copy,fkbookingdata,p_name,p_age,p_gender,preferred_berth,is_child,is_senior,is_adult,base_fare,cancellation_status,refund_amount
616521,2025-11-04,7841722143,1,0,true,Mon Nov 03 2025 22:39:03 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:39:03 GMT+0530 (India Standard Time),966,7319,3089,7319,1,1,PNR001462,CNF,,,,CNF,1A3/20/UB,1A3/20/UB,,,,,,,,208165,Devan,46,M,,false,false,true,4655,false,
173785,2025-11-04,8459721413,6,0,true,Sat Nov 01 2025 08:35:27 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:35:27 GMT+0530 (India Standard Time),995,2593,272,2593,1,1,PNR001472,CNF,,,,CNF,1A2/11/LB,1A2/11/LB,,,,,,,,58789,Hemalatha,52,F,,false,true,false,1490,false,
198085,2025-11-04,8411823320,2,0,true,Sat Nov 01 2025 09:11:02 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:11:02 GMT+0530 (India Standard Time),1386,6237,708,6237,9,1,PNR001447,CNF,198085,,554,CNF,SL8/50/MB,SL8/50/MB,Sat Nov 01 2025 09:11:02 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:11:02 GMT+0530 (India Standard Time),SL8,MB,47016,50,CNF,66974,Kiranmayi,10,F,,false,false,true,417,false,
458527,2025-11-04,8785673009,2,1,true,Mon Nov 03 2025 06:11:02 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:11:02 GMT+0530 (India Standard Time),1648,5043,4143,5043,10,3,PNR001467,CNF,,,,CNF,2s2/20/MS,2s2/20/MS,,,,,,,,154735,Abhishek,79,M,,false,true,false,197.5250,false,
490128,2025-11-04,9603340316,6,0,true,Mon Nov 03 2025 07:05:42 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:05:42 GMT+0530 (India Standard Time),2007,7326,4808,7326,3,3,PNR001457,CNF,,,,CNF,B1/7/SL,B1/7/SL,,,,,,,,165405,Sangeetha,45,F,,false,false,true,520400,false,
582966,2025-11-04,7300367397,6,0,true,Mon Nov 03 2025 21:24:54 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:24:54 GMT+0530 (India Standard Time),7337,2644,117,2644,4,1,PNR001468,CNF,,,,CNF,EC2/71/SL,EC2/71/SL,,,,,,,,196811,Tanya,41,F,,false,false,true,822,false,
603893,2025-11-04,7673129000,6,0,true,Mon Nov 03 2025 22:11:08 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:11:08 GMT+0530 (India Standard Time),694,7631,3169,7631,4,1,PNR001453,CNF,,,,CNF,EC1/9/LB,EC1/9/LB,,,,,,,,203913,Leela,60,F,,false,true,false,1154,false,
330051,2025-11-04,8599905027,2,0,true,Sat Nov 01 2025 12:36:11 GMT+0530 (India Standard Time),Sat Nov 01 2025 12:36:11 GMT+0530 (India Standard Time),1381,5775,4650,5775,3,5,PNR001470,CNF,,,,CNF,B1/6/UB,B1/6/UB,,,,,,,,111513,Gayathri,41,F,,false,false,true,1125,false,
610780,2025-11-04,8157504310,4,1,true,Mon Nov 03 2025 22:26:34 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:26:34 GMT+0530 (India Standard Time),7643,790,2209,790,9,4,PNR001457,CNF,610780,,29,CNF,SL1/29/MB,SL1/29/MB,Mon Nov 03 2025 22:26:34 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:26:34 GMT+0530 (India Standard Time),SL1,MB,71751,29,CNF,206249,Keerthi,15,F,,false,false,true,237400,false,
588191,2025-11-04,6530238576,2,0,true,Mon Nov 03 2025 21:35:59 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:35:59 GMT+0530 (India Standard Time),7681,1403,493,1403,3,1,PNR001461,CNF,,,,CNF,B3/6/UB,B3/6/UB,,,,,,,,198551,Anup,38,M,,false,false,true,3475,false,
220457,2025-11-04,8701402172,2,0,false,Sat Nov 01 2025 09:44:27 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:44:27 GMT+0530 (India Standard Time),7002,627,8074,627,10,5,,,,,,,,,,,,,,,,74560,Gomathi,25,F,,false,false,true,200.5,false,
357921,2025-11-04,6155939854,4,0,true,Sat Nov 01 2025 21:12:11 GMT+0530 (India Standard Time),Sat Nov 01 2025 21:12:11 GMT+0530 (India Standard Time),8103,4945,6159,4945,8,9,PNR001465,CNF,,,,CNF,EC1/9/WS,EC1/9/WS,,,,,,,,120843,Suraj,77,M,,false,true,false,568.5,false,
179642,2025-11-04,6554766390,3,0,true,Sat Nov 01 2025 08:44:01 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:44:01 GMT+0530 (India Standard Time),7181,2922,8688,2922,10,9,PNR001470,CNF,,,,CNF,2s2/7/WS,2s2/7/WS,,,,,,,,60754,Nikhil,15,M,,false,false,true,170,false,
89951,2025-11-04,6999266077,2,0,true,Sat Nov 01 2025 06:33:59 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:33:59 GMT+0530 (India Standard Time),1094,4206,284,4206,1,1,PNR001489,CNF,,,,CNF,1A2/22/UB,1A2/22/UB,,,,,,,,30466,Neelam,74,F,,false,true,false,670,false,
155558,2025-11-04,9331633623,3,0,true,Sat Nov 01 2025 08:08:49 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:08:49 GMT+0530 (India Standard Time),2152,8334,4919,8334,2,1,PNR001462,CNF,,,,CNF,A3/17/LB,A3/17/LB,,,,,,,,52598,Tanuja,12,F,,false,false,true,3486,false,
176050,2025-11-04,8567401183,6,0,true,Sat Nov 01 2025 08:38:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:38:45 GMT+0530 (India Standard Time),2131,2328,7296,2328,10,1,PNR001473,CNF,,,,CNF,D8/106/AS,D8/106/AS,,,,,,,,59548,Manisha,35,F,,false,false,true,102.5,false,
235510,2025-11-04,9490345574,6,0,true,Sat Nov 01 2025 10:06:48 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:06:48 GMT+0530 (India Standard Time),7376,5113,928,5113,9,1,PNR001471,CNF,235510,,502,CNF,SL7/70/UB,SL7/70/UB,Sat Nov 01 2025 10:06:48 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:06:48 GMT+0530 (India Standard Time),SL7,UB,24224,70,CNF,79664,Pavan,11,M,,false,false,true,379,false,
309245,2025-11-04,8534002415,3,0,true,Sat Nov 01 2025 11:59:41 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:59:41 GMT+0530 (India Standard Time),1813,3883,1309,3883,3,9,PNR001455,CNF,,,,CNF,B1/4/LB,B1/4/LB,,,,,,,,104466,Lalitha,11,F,,false,false,true,690,false,
209960,2025-11-04,8797570873,2,0,true,Sat Nov 01 2025 09:28:42 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:28:42 GMT+0530 (India Standard Time),7682,4476,5033,4476,3,5,PNR001488,CNF,,,,CNF,B1/4/LB,B1/4/LB,,,,,,,,71031,Sandhya,25,F,,false,false,true,2237.5,false,
585928,2025-11-04,8239514539,5,1,true,Mon Nov 03 2025 21:30:56 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:30:56 GMT+0530 (India Standard Time),432,8668,79,8668,10,1,PNR001471,CNF,,,,CNF,D10/61/WS,D10/61/WS,,,,,,,,197800,Tanya,17,F,,false,false,true,108,false,
268303,2025-11-04,8645158677,3,0,true,Sat Nov 01 2025 10:56:20 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:56:20 GMT+0530 (India Standard Time),3469,6175,8495,6175,10,9,PNR001473,CNF,,,,CNF,2s1/61/WS,2s1/61/WS,,,,,,,,90733,Rajendra,35,M,,false,false,true,9.5,false,
36691,2025-11-04,8492562873,2,0,true,Fri Oct 31 2025 22:03:06 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:03:06 GMT+0530 (India Standard Time),258,4650,7482,4650,10,1,PNR001519,CNF,,,,CNF,D7/43/WS,D7/43/WS,,,,,,,,12343,Poonam,22,F,,false,false,true,155,false,
293497,2025-11-04,8573360656,3,0,true,Sat Nov 01 2025 11:35:07 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:35:07 GMT+0530 (India Standard Time),1726,8205,2833,8205,2,1,PNR001468,CNF,,,,CNF,A2/27/SL,A2/27/SL,,,,,,,,99200,Neha,18,F,,false,false,true,903,false,
516444,2025-11-04,6836918362,5,1,true,Mon Nov 03 2025 07:51:50 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:51:50 GMT+0530 (India Standard Time),7264,975,7500,975,10,4,PNR001474,CNF,,,,CNF,2s1/96/WS,2s1/96/WS,,,,,,,,174297,Saranya,74,F,,false,true,false,116400,false,
490852,2025-11-04,6646266561,2,0,false,Mon Nov 03 2025 07:07:00 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:07:00 GMT+0530 (India Standard Time),238,52,2462,52,5,3,,,,,,,,,,,,,,,,165650,Keerthi,50,F,,false,false,true,736400,false,
99500,2025-11-04,7172777035,4,0,true,Sat Nov 01 2025 06:47:40 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:47:40 GMT+0530 (India Standard Time),2008,8535,4808,8535,9,9,PNR001469,CNF,99500,,20,CNF,SL1/20/LB,SL1/20/LB,Sat Nov 01 2025 06:47:40 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:47:40 GMT+0530 (India Standard Time),SL1,LB,63174,20,CNF,33683,Gayathri,78,F,,false,true,false,121.5,false,
49647,2025-11-04,9590162909,5,0,true,Fri Oct 31 2025 22:24:01 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:24:01 GMT+0530 (India Standard Time),8105,7331,8390,7331,8,9,PNR001513,CNF,,,,CNF,EC1/5/WS,EC1/5/WS,,,,,,,,16738,Vidya,72,F,,false,true,false,991.5,false,
304144,2025-11-04,7693107815,1,0,true,Sat Nov 01 2025 11:51:39 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:51:39 GMT+0530 (India Standard Time),8206,5791,6650,5791,8,5,PNR001469,CNF,,,,CNF,EC1/9/WS,EC1/9/WS,,,,,,,,102751,Padma,53,F,,false,true,false,954,false,
311846,2025-11-04,9193780012,5,0,false,Sat Nov 01 2025 12:03:40 GMT+0530 (India Standard Time),Sat Nov 01 2025 12:03:40 GMT+0530 (India Standard Time),6689,4718,5791,4718,5,1,,,,,,,,,,,,,,,,105360,Lalitha,65,F,,false,true,false,624,false,
476548,2025-11-04,8504283991,5,0,true,Mon Nov 03 2025 06:42:09 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:42:09 GMT+0530 (India Standard Time),1509,4973,6474,4973,1,1,PNR001474,CNF,,,,CNF,1A3/18/UB,1A3/18/UB,,,,,,,,160829,Omkar,64,M,,false,true,false,797.5,false,
393482,2025-11-04,7321699041,5,1,true,Sat Nov 01 2025 22:12:24 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:12:24 GMT+0530 (India Standard Time),7979,3552,7189,3552,1,1,PNR001457,CNF,,,,CNF,1A2/22/UB,1A2/22/UB,,,,,,,,132762,Rajesh,62,M,,false,true,false,1265,false,
264210,2025-11-04,7842526739,3,1,true,Sat Nov 01 2025 10:50:10 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:50:10 GMT+0530 (India Standard Time),1294,72,8460,72,9,9,PNR001462,CNF,264210,,23,CNF,SL1/23/SL,SL1/23/SL,Sat Nov 01 2025 10:50:10 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:50:10 GMT+0530 (India Standard Time),SL1,SL,44991,23,CNF,89393,Tushar,25,M,,false,false,true,227,false,
550975,2025-11-04,6179995764,5,1,true,Mon Nov 03 2025 20:27:21 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:27:21 GMT+0530 (India Standard Time),1295,4945,8390,4945,2,4,PNR001481,CNF,,,,CNF,A1/4/SU,A1/4/SU,,,,,,,,185907,Deepti,27,F,,false,false,true,453600,false,
3917,2025-11-04,7225834674,6,0,true,Fri Oct 31 2025 21:10:16 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:10:16 GMT+0530 (India Standard Time),2037,3552,5563,3552,3,9,PNR001511,CNF,,,,CNF,B1/2/MB,B1/2/MB,,,,,,,,1353,Mamatha,44,F,,false,false,true,617.5,false,
45911,2025-11-04,7351935567,5,1,true,Fri Oct 31 2025 22:18:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:18:03 GMT+0530 (India Standard Time),422,7745,5887,7745,1,1,PNR001519,CNF,,,,CNF,1A1/20/UB,1A1/20/UB,,,,,,,,15499,Karthik,3,M,,true,false,true,1240,false,
305492,2025-11-04,6551501841,5,0,true,Sat Nov 01 2025 11:53:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:53:43 GMT+0530 (India Standard Time),8257,6732,3470,6732,8,1,PNR001456,CNF,,,,CNF,EC3/41/WS,EC3/41/WS,,,,,,,,103201,Charitha,11,F,,false,false,true,1401,false,
429452,2025-11-04,8846875516,2,0,false,Sun Nov 02 2025 22:19:07 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:19:07 GMT+0530 (India Standard Time),6689,6919,5791,6919,5,9,,,,,,,,,,,,,,,,144894,Sujatha,43,F,,false,false,true,1008,false,
418670,2025-11-04,9615333815,2,1,true,Sat Nov 01 2025 22:56:01 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:56:01 GMT+0530 (India Standard Time),7463,4290,5954,4290,2,1,PNR001462,CNF,,,,CNF,A3/18/UB,A3/18/UB,,,,,,,,141268,Ambika,4,F,,true,false,true,765,false,
467505,2025-11-04,9510171332,6,0,true,Mon Nov 03 2025 06:26:41 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:26:41 GMT+0530 (India Standard Time),7121,1865,1609,1865,4,4,PNR001455,CNF,,,,CNF,EC1/26/MB,EC1/26/MB,,,,,,,,157778,Apeksha,31,F,,false,false,true,2620600,false,
305967,2025-11-04,7476116980,6,0,true,Sat Nov 01 2025 11:54:27 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:54:27 GMT+0530 (India Standard Time),7283,4290,4009,4290,2,1,PNR001471,CNF,,,,,,,,,,,,,,103358,Uma,76,F,,false,true,false,327,false,
236185,2025-11-04,9915408635,5,0,true,Sat Nov 01 2025 10:07:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:07:45 GMT+0530 (India Standard Time),7224,8668,1298,8668,2,1,PNR001469,CNF,,,,CNF,A2/28/SU,A2/28/SU,,,,,,,,79886,Gaurav,7,M,,false,false,true,2070,false,
342785,2025-11-04,9980912561,6,0,true,Sat Nov 01 2025 12:57:48 GMT+0530 (India Standard Time),Sat Nov 01 2025 12:57:48 GMT+0530 (India Standard Time),6951,4776,5791,4776,4,9,PNR001479,CNF,,,,CNF,EC1/1/LB,EC1/1/LB,,,,,,,,115739,Pradeep,36,M,,false,false,true,986,false,
625490,2025-11-04,9761691689,5,0,true,Mon Nov 03 2025 22:59:02 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:59:02 GMT+0530 (India Standard Time),6729,8124,8506,8124,2,4,PNR001486,CNF,,,,,,,,,,,,,,211226,Sandeep,60,M,,false,false,true,1266600,false,
345847,2025-11-04,7310738942,6,0,true,Sat Nov 01 2025 20:51:35 GMT+0530 (India Standard Time),Sat Nov 01 2025 20:51:35 GMT+0530 (India Standard Time),6819,3352,4388,3352,4,9,PNR001463,CNF,,,,CNF,EC1/12/LB,EC1/12/LB,,,,,,,,116776,Ameena,78,F,,false,true,false,1362,false,
604478,2025-11-04,7123003526,4,0,true,Mon Nov 03 2025 22:12:20 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:12:20 GMT+0530 (India Standard Time),2102,5734,8535,5734,3,1,PNR001443,CNF,,,,CNF,B2/25/LB,B2/25/LB,,,,,,,,204096,Leela,18,F,,false,false,true,1565,false,
187365,2025-11-04,8350276111,1,0,true,Sat Nov 01 2025 08:55:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:55:31 GMT+0530 (India Standard Time),7813,8821,2474,8821,4,5,PNR001458,CNF,,,,CNF,EC1/1/LB,EC1/1/LB,,,,,,,,63395,Kusum,47,F,,false,false,true,3072,false,
455508,2025-11-04,6133291490,2,1,true,Mon Nov 03 2025 06:05:52 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:05:52 GMT+0530 (India Standard Time),7756,3419,5791,3419,10,4,PNR001460,CNF,,,,CNF,D1/96/WS,D1/96/WS,,,,,,,,153724,Shreya,5,F,,true,false,true,100400,false,
25937,2025-11-04,8833814741,6,0,true,Fri Oct 31 2025 21:45:54 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:45:54 GMT+0530 (India Standard Time),1686,404,6231,404,3,9,PNR001520,CNF,,,,CNF,B1/2/MB,B1/2/MB,,,,,,,,8751,Devan,56,M,,false,false,true,515,false,
413749,2025-11-04,7501509951,2,1,true,Sat Nov 01 2025 22:47:17 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:47:17 GMT+0530 (India Standard Time),7401,7910,7730,7910,4,1,PNR001468,CNF,,,,CNF,EC1/13/MB,EC1/13/MB,,,,,,,,139573,Abhishek,76,M,,false,true,false,600,false,
131258,2025-11-04,8473384383,1,1,true,Sat Nov 01 2025 07:34:01 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:34:01 GMT+0530 (India Standard Time),7778,4945,3623,4945,3,9,PNR001468,CNF,,,,CNF,B1/6/UB,B1/6/UB,,,,,,,,44463,Revathi,1,F,,true,false,true,535,false,
215908,2025-11-04,6330337207,6,0,true,Sat Nov 01 2025 09:37:53 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:37:53 GMT+0530 (India Standard Time),8159,1216,6490,1216,8,9,PNR001463,CNF,,,,CNF,EC1/5/WS,EC1/5/WS,,,,,,,,73060,Nisha,45,F,,false,false,true,1449,false,
247851,2025-11-04,9470693559,2,0,true,Sat Nov 01 2025 10:24:52 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:24:52 GMT+0530 (India Standard Time),8228,7892,2047,7892,8,1,PNR001473,CNF,,,,CNF,EC3/42/AS,EC3/42/AS,,,,,,,,83806,Meera,28,F,,false,false,true,1011,false,
561981,2025-11-04,9567204535,1,0,true,Mon Nov 03 2025 20:47:35 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:47:35 GMT+0530 (India Standard Time),1533,5845,3247,5845,2,3,PNR001471,CNF,,,,CNF,A1/7/SL,A1/7/SL,,,,,,,,189712,Bhavana,36,F,,false,false,true,1794400,false,
1058,2025-11-04,6722511344,6,0,true,Fri Oct 31 2025 21:05:25 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:05:25 GMT+0530 (India Standard Time),6753,6732,1859,6732,10,1,PNR001502,CNF,,,,CNF,2s1/75/AS,2s1/75/AS,,,,,,,,355,Ritika,77,F,,false,true,false,47.25,false,
273764,2025-11-04,8877611489,6,0,false,Sat Nov 01 2025 11:04:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:04:45 GMT+0530 (India Standard Time),6688,8558,353,8558,5,9,,,,,,,,,,,,,,,,92589,Karthik,20,M,,false,false,true,996,false,
494892,2025-11-04,7401690923,2,0,true,Mon Nov 03 2025 07:14:10 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:14:10 GMT+0530 (India Standard Time),2526,2120,2128,2120,6,1,PNR001458,CNF,,,,,,,,,,,,,,167033,Swathi,59,F,,false,true,false,35,false,
553068,2025-11-04,6508270760,2,1,true,Mon Nov 03 2025 20:31:13 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:31:13 GMT+0530 (India Standard Time),7824,6524,731,6524,4,1,PNR001455,CNF,,,,CNF,EC3/39/SL,EC3/39/SL,,,,,,,,186640,Balakrishna,27,M,,false,false,true,682,false,
218508,2025-11-04,9799964341,3,1,true,Sat Nov 01 2025 09:41:41 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:41:41 GMT+0530 (India Standard Time),7509,199,4564,199,2,1,PNR001482,CNF,,,,CNF,A3/16/SU,A3/16/SU,,,,,,,,73919,Shruti,12,F,,false,false,true,1698,false,
48418,2025-11-04,8405279027,1,0,true,Fri Oct 31 2025 22:22:06 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:22:06 GMT+0530 (India Standard Time),7804,413,6332,413,3,5,PNR001510,CNF,,,,CNF,B1/6/UB,B1/6/UB,,,,,,,,16338,Vaishnavi,48,F,,false,false,true,2265,false,
232695,2025-11-04,6463521159,2,0,true,Sat Nov 01 2025 10:02:35 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:02:35 GMT+0530 (India Standard Time),8086,2446,3210,2446,8,1,PNR001456,CNF,,,,CNF,EC3/41/WS,EC3/41/WS,,,,,,,,78712,Mahima,48,F,,false,false,true,663,false,
119668,2025-11-04,6746298043,5,1,true,Sat Nov 01 2025 07:16:50 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:16:50 GMT+0530 (India Standard Time),1974,6378,557,6378,4,1,PNR001470,CNF,,,,CNF,EC2/14/UB,EC2/14/UB,,,,,,,,40508,Ranjitha,7,F,,false,false,true,1644,false,
9160,2025-11-04,8921704856,3,0,true,Fri Oct 31 2025 21:18:48 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:18:48 GMT+0530 (India Standard Time),3359,92,2212,92,10,9,PNR001526,CNF,,,,CNF,2s2/7/WS,2s2/7/WS,,,,,,,,3109,Ravindra,66,M,,false,true,false,35,false,
169625,2025-11-04,7323972100,5,0,true,Sat Nov 01 2025 08:29:22 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:29:22 GMT+0530 (India Standard Time),7879,8281,975,8281,10,9,PNR001460,CNF,,,,CNF,2s1/73/WS,2s1/73/WS,,,,,,,,57388,Balakrishna,42,M,,false,false,true,129,false,
560572,2025-11-04,9831672808,1,0,true,Mon Nov 03 2025 20:44:54 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:44:54 GMT+0530 (India Standard Time),7236,2178,5689,2178,9,4,PNR001475,CNF,560572,,43,CNF,SL1/43/UB,SL1/43/UB,Mon Nov 03 2025 20:44:54 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:44:54 GMT+0530 (India Standard Time),SL1,UB,20564,43,CNF,189212,Anup,56,M,,false,false,true,412400,false,
474057,2025-11-04,6943848668,5,0,true,Mon Nov 03 2025 06:37:55 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:37:55 GMT+0530 (India Standard Time),1764,7013,6875,7013,2,3,PNR001492,CNF,,,,CNF,A1/5/LB,A1/5/LB,,,,,,,,159997,Isha,25,F,,false,false,true,2967400,false,
569145,2025-11-04,6290230615,6,0,true,Mon Nov 03 2025 21:00:32 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:00:32 GMT+0530 (India Standard Time),7360,7977,8024,7977,4,1,PNR001446,CNF,,,,CNF,EC3/33/LB,EC3/33/LB,,,,,,,,192140,Gomathi,29,F,,false,false,true,510,false,
254543,2025-11-04,6810223987,2,0,true,Sat Nov 01 2025 10:34:54 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:34:54 GMT+0530 (India Standard Time),7043,6913,2987,6913,4,5,PNR001465,CNF,,,,CNF,EC1/9/LB,EC1/9/LB,,,,,,,,86102,Chandana,33,F,,false,false,true,474,false,
138675,2025-11-04,6487828204,1,0,true,Sat Nov 01 2025 07:44:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:44:31 GMT+0530 (India Standard Time),833,4776,3779,4776,4,5,PNR001470,CNF,,,,CNF,EC1/9/LB,EC1/9/LB,,,,,,,,46916,Pallavi,18,F,,false,false,true,532,false,
232221,2025-11-04,6241314331,6,0,true,Sat Nov 01 2025 10:01:51 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:01:51 GMT+0530 (India Standard Time),1434,2328,8918,2328,1,1,PNR001438,CNF,,,,CNF,1A3/12/UB,1A3/12/UB,,,,,,,,78544,Harish,80,M,,false,true,false,500,false,
85655,2025-11-04,6615322520,1,0,true,Sat Nov 01 2025 06:26:58 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:26:58 GMT+0530 (India Standard Time),6701,4718,5791,4718,8,5,PNR001461,CNF,,,,CNF,EC1/9/WS,EC1/9/WS,,,,,,,,29005,Jyothi,20,F,,false,false,true,936,false,
106232,2025-11-04,8114252491,6,0,true,Sat Nov 01 2025 06:57:22 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:22 GMT+0530 (India Standard Time),1765,7083,6967,7083,10,9,PNR001461,CNF,,,,CNF,2s2/31/WS,2s2/31/WS,,,,,,,,35950,Rahul,73,M,,false,true,false,139,false,
37744,2025-11-04,9486449458,4,0,true,Fri Oct 31 2025 22:04:45 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:04:45 GMT+0530 (India Standard Time),7679,2080,5843,2080,4,1,PNR001531,CNF,,,,CNF,EC1/9/LB,EC1/9/LB,,,,,,,,12689,Uma,71,F,,false,true,false,1510,false,
168717,2025-11-04,9828100686,6,0,true,Sat Nov 01 2025 08:28:00 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:28:00 GMT+0530 (India Standard Time),995,4081,2989,4081,1,1,PNR001468,CNF,,,,CNF,1A2/18/UB,1A2/18/UB,,,,,,,,57070,Parvathi,55,F,,false,true,false,1757.5,false,
2433,2025-11-04,6912989078,1,0,true,Fri Oct 31 2025 21:07:47 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:07:47 GMT+0530 (India Standard Time),1883,5525,5552,5525,3,5,PNR001532,CNF,,,,CNF,B1/6/UB,B1/6/UB,,,,,,,,840,Bindu,31,F,,false,false,true,3725,false,
476488,2025-11-04,9663780994,5,1,false,Mon Nov 03 2025 06:42:02 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:42:02 GMT+0530 (India Standard Time),6682,4290,7296,4290,5,3,,,,,,,,,,,,,,,,160807,Ragav,13,M,,false,false,true,928400,false,
616070,2025-11-04,7927235337,2,0,true,Mon Nov 03 2025 22:38:05 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:38:05 GMT+0530 (India Standard Time),278,1989,5090,1989,2,1,PNR001472,CNF,,,,CNF,A3/18/UB,A3/18/UB,,,,,,,,208014,Ankit,7,M,,false,false,true,5340,false,
150058,2025-11-04,8203244067,5,0,true,Sat Nov 01 2025 08:00:52 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:00:52 GMT+0530 (India Standard Time),7438,7411,8457,7411,9,1,PNR001454,CNF,150058,,554,CNF,SL8/50/MB,SL8/50/MB,Sat Nov 01 2025 08:00:53 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:00:53 GMT+0530 (India Standard Time),SL8,MB,66679,50,CNF,50738,Aparna,18,F,,false,false,true,1301,false,
10774,2025-11-04,8512007482,4,0,true,Fri Oct 31 2025 21:21:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:21:21 GMT+0530 (India Standard Time),236,52,2462,52,10,1,PNR001498,CNF,,,,CNF,D10/64/AS,D10/64/AS,,,,,,,,3640,Shanthi,11,F,,false,false,true,91.5,false,
88165,2025-11-04,8214810857,4,1,false,Sat Nov 01 2025 06:31:12 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:31:12 GMT+0530 (India Standard Time),6682,4945,5690,4945,5,9,,,,,,,,,,,,,,,,29895,Krishna,12,M,,false,false,true,2000,false,
